project_id,metric,value,unit,window_start,window_end,source_url,fetched_at,missing_reason
darkfiber,repo_stars,0,stars,,,https://api.github.com/repos/Sirkraven/darkfiber,2026-08-28T12:54:48+00:00,
darkfiber,repo_forks,0,forks,,,https://api.github.com/repos/Sirkraven/darkfiber,2026-08-28T12:54:48+00:00,
darkfiber,repo_contributors,1,contributors,,,https://api.github.com/repos/Sirkraven/darkfiber,2026-08-28T12:54:48+00:00,
darkfiber,repo_releases,2,releases,,,https://api.github.com/repos/Sirkraven/darkfiber,2026-08-28T12:54:48+00:00,
darkfiber,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:54:48+00:00,not_published
darkfiber,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:54:48+00:00,not_published
darkfiber,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:54:48+00:00,not_published
darkfiber,canonical_citations,0,citations,,2026-08-28,https://api.openalex.org/works/https://doi.org/10.5281/zenodo.21383275,2026-08-28T13:03:14+00:00,
das-ancc,repo_stars,0,stars,,,https://api.github.com/repos/yjianggeo/das-ancc,2026-08-28T12:54:50+00:00,
das-ancc,repo_forks,0,forks,,,https://api.github.com/repos/yjianggeo/das-ancc,2026-08-28T12:54:50+00:00,
das-ancc,repo_contributors,1,contributors,,,https://api.github.com/repos/yjianggeo/das-ancc,2026-08-28T12:54:50+00:00,
das-ancc,repo_releases,0,releases,,,https://api.github.com/repos/yjianggeo/das-ancc,2026-08-28T12:54:50+00:00,
das-ancc,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:54:50+00:00,not_published
das-ancc,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:54:50+00:00,not_published
das-ancc,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:54:50+00:00,not_published
das-ancc,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:54:50+00:00,not_applicable
das-ani,repo_stars,1,stars,,,https://api.github.com/repos/Benz-Poobua/das_ani,2026-08-28T12:54:52+00:00,
das-ani,repo_forks,1,forks,,,https://api.github.com/repos/Benz-Poobua/das_ani,2026-08-28T12:54:52+00:00,
das-ani,repo_contributors,1,contributors,,,https://api.github.com/repos/Benz-Poobua/das_ani,2026-08-28T12:54:52+00:00,
das-ani,repo_releases,0,releases,,,https://api.github.com/repos/Benz-Poobua/das_ani,2026-08-28T12:54:52+00:00,
das-ani,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:54:52+00:00,not_published
das-ani,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:54:52+00:00,not_published
das-ani,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:54:52+00:00,not_published
das-ani,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:54:52+00:00,not_applicable
das-anomaly,repo_stars,29,stars,,,https://api.github.com/repos/DASDAE/das-anomaly,2026-08-28T12:54:54+00:00,
das-anomaly,repo_forks,1,forks,,,https://api.github.com/repos/DASDAE/das-anomaly,2026-08-28T12:54:54+00:00,
das-anomaly,repo_contributors,1,contributors,,,https://api.github.com/repos/DASDAE/das-anomaly,2026-08-28T12:54:54+00:00,
das-anomaly,repo_releases,8,releases,,,https://api.github.com/repos/DASDAE/das-anomaly,2026-08-28T12:54:54+00:00,
das-anomaly,pypi_downloads_30d,,downloads,,2026-08-28,https://pypi.org/pypi/das-anomaly/json,2026-08-28T12:57:34+00:00,not_published
das-anomaly,pypi_downloads_180d,,downloads,,,https://pypi.org/pypi/das-anomaly/json,2026-08-28T12:57:34+00:00,not_published
das-anomaly,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:57:34+00:00,not_published
das-anomaly,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:54:54+00:00,not_applicable
das-cc-gpu,repo_stars,10,stars,,,https://api.github.com/repos/zhichaoshen40/DAS_CC_GPU,2026-08-28T12:54:56+00:00,
das-cc-gpu,repo_forks,0,forks,,,https://api.github.com/repos/zhichaoshen40/DAS_CC_GPU,2026-08-28T12:54:56+00:00,
das-cc-gpu,repo_contributors,1,contributors,,,https://api.github.com/repos/zhichaoshen40/DAS_CC_GPU,2026-08-28T12:54:56+00:00,
das-cc-gpu,repo_releases,1,releases,,,https://api.github.com/repos/zhichaoshen40/DAS_CC_GPU,2026-08-28T12:54:56+00:00,
das-cc-gpu,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:54:56+00:00,not_published
das-cc-gpu,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:54:56+00:00,not_published
das-cc-gpu,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:54:56+00:00,not_published
das-cc-gpu,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:54:56+00:00,not_applicable
das-dvv,repo_stars,3,stars,,,https://api.github.com/repos/yjianggeo/das-dvv,2026-08-28T12:54:59+00:00,
das-dvv,repo_forks,0,forks,,,https://api.github.com/repos/yjianggeo/das-dvv,2026-08-28T12:54:59+00:00,
das-dvv,repo_contributors,1,contributors,,,https://api.github.com/repos/yjianggeo/das-dvv,2026-08-28T12:54:59+00:00,
das-dvv,repo_releases,0,releases,,,https://api.github.com/repos/yjianggeo/das-dvv,2026-08-28T12:54:59+00:00,
das-dvv,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:54:59+00:00,not_published
das-dvv,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:54:59+00:00,not_published
das-dvv,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:54:59+00:00,not_published
das-dvv,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:54:59+00:00,not_applicable
das-events,repo_stars,0,stars,,,https://api.github.com/repos/yjianggeo/das-events,2026-08-28T12:55:01+00:00,
das-events,repo_forks,0,forks,,,https://api.github.com/repos/yjianggeo/das-events,2026-08-28T12:55:01+00:00,
das-events,repo_contributors,1,contributors,,,https://api.github.com/repos/yjianggeo/das-events,2026-08-28T12:55:01+00:00,
das-events,repo_releases,0,releases,,,https://api.github.com/repos/yjianggeo/das-events,2026-08-28T12:55:01+00:00,
das-events,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:01+00:00,not_published
das-events,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:01+00:00,not_published
das-events,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:01+00:00,not_published
das-events,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:01+00:00,not_applicable
das-flink,repo_stars,3,stars,,,https://api.github.com/repos/CcCalana/DAS-flink,2026-08-28T12:55:02+00:00,
das-flink,repo_forks,0,forks,,,https://api.github.com/repos/CcCalana/DAS-flink,2026-08-28T12:55:02+00:00,
das-flink,repo_contributors,1,contributors,,,https://api.github.com/repos/CcCalana/DAS-flink,2026-08-28T12:55:02+00:00,
das-flink,repo_releases,0,releases,,,https://api.github.com/repos/CcCalana/DAS-flink,2026-08-28T12:55:02+00:00,
das-flink,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:02+00:00,not_published
das-flink,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:02+00:00,not_published
das-flink,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:02+00:00,not_published
das-flink,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:02+00:00,not_applicable
das-grad,repo_stars,0,stars,,,https://api.github.com/repos/Benz-Poobua/das_grad,2026-08-28T12:55:04+00:00,
das-grad,repo_forks,0,forks,,,https://api.github.com/repos/Benz-Poobua/das_grad,2026-08-28T12:55:04+00:00,
das-grad,repo_contributors,1,contributors,,,https://api.github.com/repos/Benz-Poobua/das_grad,2026-08-28T12:55:04+00:00,
das-grad,repo_releases,0,releases,,,https://api.github.com/repos/Benz-Poobua/das_grad,2026-08-28T12:55:04+00:00,
das-grad,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:04+00:00,not_published
das-grad,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:04+00:00,not_published
das-grad,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:04+00:00,not_published
das-grad,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:04+00:00,not_applicable
das-levels,repo_stars,3,stars,,,https://api.github.com/repos/DAS4Whales/DAS_levels,2026-08-28T12:55:06+00:00,
das-levels,repo_forks,0,forks,,,https://api.github.com/repos/DAS4Whales/DAS_levels,2026-08-28T12:55:06+00:00,
das-levels,repo_contributors,1,contributors,,,https://api.github.com/repos/DAS4Whales/DAS_levels,2026-08-28T12:55:06+00:00,
das-levels,repo_releases,1,releases,,,https://api.github.com/repos/DAS4Whales/DAS_levels,2026-08-28T12:55:06+00:00,
das-levels,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:06+00:00,not_published
das-levels,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:06+00:00,not_published
das-levels,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:06+00:00,not_published
das-levels,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:06+00:00,not_applicable
das-metadata,repo_stars,32,stars,,,https://api.github.com/repos/DAS-RCN/DAS_metadata,2026-08-28T12:55:08+00:00,
das-metadata,repo_forks,4,forks,,,https://api.github.com/repos/DAS-RCN/DAS_metadata,2026-08-28T12:55:08+00:00,
das-metadata,repo_contributors,1,contributors,,,https://api.github.com/repos/DAS-RCN/DAS_metadata,2026-08-28T12:55:08+00:00,
das-metadata,repo_releases,0,releases,,,https://api.github.com/repos/DAS-RCN/DAS_metadata,2026-08-28T12:55:08+00:00,
das-metadata,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:08+00:00,not_published
das-metadata,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:08+00:00,not_published
das-metadata,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:08+00:00,not_published
das-metadata,canonical_citations,13,citations,,2026-08-28,https://api.openalex.org/works/https://doi.org/10.1785/0220230325,2026-08-28T13:03:15+00:00,
das-n2n,repo_stars,17,stars,,,https://api.github.com/repos/sachalapins/DAS-N2N-torch,2026-08-28T12:55:10+00:00,
das-n2n,repo_forks,1,forks,,,https://api.github.com/repos/sachalapins/DAS-N2N-torch,2026-08-28T12:55:10+00:00,
das-n2n,repo_contributors,1,contributors,,,https://api.github.com/repos/sachalapins/DAS-N2N-torch,2026-08-28T12:55:10+00:00,
das-n2n,repo_releases,0,releases,,,https://api.github.com/repos/sachalapins/DAS-N2N-torch,2026-08-28T12:55:10+00:00,
das-n2n,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:10+00:00,not_published
das-n2n,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:10+00:00,not_published
das-n2n,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:10+00:00,not_published
das-n2n,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:10+00:00,not_applicable
das-nidf,repo_stars,0,stars,,,https://api.github.com/repos/MSL01/DAS-PROCESSING-AND-VISUALIZATION,2026-08-28T12:55:12+00:00,
das-nidf,repo_forks,0,forks,,,https://api.github.com/repos/MSL01/DAS-PROCESSING-AND-VISUALIZATION,2026-08-28T12:55:12+00:00,
das-nidf,repo_contributors,1,contributors,,,https://api.github.com/repos/MSL01/DAS-PROCESSING-AND-VISUALIZATION,2026-08-28T12:55:12+00:00,
das-nidf,repo_releases,0,releases,,,https://api.github.com/repos/MSL01/DAS-PROCESSING-AND-VISUALIZATION,2026-08-28T12:55:12+00:00,
das-nidf,pypi_downloads_30d,19,downloads,,2026-08-28,https://pypistats.org/api/packages/das-nidf/recent,2026-08-28T12:57:34+00:00,
das-nidf,pypi_downloads_180d,1125,downloads,2026-04-13,2026-08-24,https://pypistats.org/api/packages/das-nidf/recent,2026-08-28T12:57:34+00:00,
das-nidf,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:57:34+00:00,not_published
das-nidf,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:12+00:00,not_applicable
das-processing-pipeline,repo_stars,2,stars,,,https://api.github.com/repos/ralin3233/das-processing-pipeline,2026-08-28T12:55:15+00:00,
das-processing-pipeline,repo_forks,1,forks,,,https://api.github.com/repos/ralin3233/das-processing-pipeline,2026-08-28T12:55:15+00:00,
das-processing-pipeline,repo_contributors,1,contributors,,,https://api.github.com/repos/ralin3233/das-processing-pipeline,2026-08-28T12:55:15+00:00,
das-processing-pipeline,repo_releases,0,releases,,,https://api.github.com/repos/ralin3233/das-processing-pipeline,2026-08-28T12:55:15+00:00,
das-processing-pipeline,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:15+00:00,not_published
das-processing-pipeline,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:15+00:00,not_published
das-processing-pipeline,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:15+00:00,not_published
das-processing-pipeline,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:15+00:00,not_applicable
das-realtime,repo_stars,9,stars,,,https://api.github.com/repos/Caltech-DASHub/DAS-realtime,2026-08-28T12:55:17+00:00,
das-realtime,repo_forks,3,forks,,,https://api.github.com/repos/Caltech-DASHub/DAS-realtime,2026-08-28T12:55:17+00:00,
das-realtime,repo_contributors,1,contributors,,,https://api.github.com/repos/Caltech-DASHub/DAS-realtime,2026-08-28T12:55:17+00:00,
das-realtime,repo_releases,0,releases,,,https://api.github.com/repos/Caltech-DASHub/DAS-realtime,2026-08-28T12:55:17+00:00,
das-realtime,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:17+00:00,not_published
das-realtime,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:17+00:00,not_published
das-realtime,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:17+00:00,not_published
das-realtime,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:17+00:00,not_applicable
das-sensitivity,repo_stars,3,stars,,,https://api.github.com/repos/olfontai/DAS_sensitivity,2026-08-28T12:55:19+00:00,
das-sensitivity,repo_forks,0,forks,,,https://api.github.com/repos/olfontai/DAS_sensitivity,2026-08-28T12:55:19+00:00,
das-sensitivity,repo_contributors,1,contributors,,,https://api.github.com/repos/olfontai/DAS_sensitivity,2026-08-28T12:55:19+00:00,
das-sensitivity,repo_releases,0,releases,,,https://api.github.com/repos/olfontai/DAS_sensitivity,2026-08-28T12:55:19+00:00,
das-sensitivity,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:19+00:00,not_published
das-sensitivity,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:19+00:00,not_published
das-sensitivity,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:19+00:00,not_published
das-sensitivity,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:19+00:00,not_applicable
das-simulator,repo_stars,2,stars,,,https://api.github.com/repos/equinor/fiberoptics-das-simulator,2026-08-28T12:55:23+00:00,
das-simulator,repo_forks,3,forks,,,https://api.github.com/repos/equinor/fiberoptics-das-simulator,2026-08-28T12:55:23+00:00,
das-simulator,repo_contributors,5,contributors,,,https://api.github.com/repos/equinor/fiberoptics-das-simulator,2026-08-28T12:55:23+00:00,
das-simulator,repo_releases,4,releases,,,https://api.github.com/repos/equinor/fiberoptics-das-simulator,2026-08-28T12:55:23+00:00,
das-simulator,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:23+00:00,not_published
das-simulator,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:23+00:00,not_published
das-simulator,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:23+00:00,not_published
das-simulator,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:23+00:00,not_applicable
das-source-locator,repo_stars,1,stars,,,https://api.github.com/repos/leabouffaut/DASSourceLocator,2026-08-28T12:55:25+00:00,
das-source-locator,repo_forks,0,forks,,,https://api.github.com/repos/leabouffaut/DASSourceLocator,2026-08-28T12:55:25+00:00,
das-source-locator,repo_contributors,1,contributors,,,https://api.github.com/repos/leabouffaut/DASSourceLocator,2026-08-28T12:55:25+00:00,
das-source-locator,repo_releases,0,releases,,,https://api.github.com/repos/leabouffaut/DASSourceLocator,2026-08-28T12:55:25+00:00,
das-source-locator,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:25+00:00,not_published
das-source-locator,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:25+00:00,not_published
das-source-locator,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:25+00:00,not_published
das-source-locator,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:25+00:00,not_applicable
das-to-store,repo_stars,0,stars,,,https://api.github.com/repos/jacobrdavis/das-to-store,2026-08-28T12:55:27+00:00,
das-to-store,repo_forks,0,forks,,,https://api.github.com/repos/jacobrdavis/das-to-store,2026-08-28T12:55:27+00:00,
das-to-store,repo_contributors,1,contributors,,,https://api.github.com/repos/jacobrdavis/das-to-store,2026-08-28T12:55:27+00:00,
das-to-store,repo_releases,0,releases,,,https://api.github.com/repos/jacobrdavis/das-to-store,2026-08-28T12:55:27+00:00,
das-to-store,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:27+00:00,not_published
das-to-store,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:27+00:00,not_published
das-to-store,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:27+00:00,not_published
das-to-store,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:27+00:00,not_applicable
das-toolkit,repo_stars,20,stars,,,https://api.github.com/repos/RobbinLuo/das-toolkit,2026-08-28T12:55:29+00:00,
das-toolkit,repo_forks,2,forks,,,https://api.github.com/repos/RobbinLuo/das-toolkit,2026-08-28T12:55:29+00:00,
das-toolkit,repo_contributors,1,contributors,,,https://api.github.com/repos/RobbinLuo/das-toolkit,2026-08-28T12:55:29+00:00,
das-toolkit,repo_releases,0,releases,,,https://api.github.com/repos/RobbinLuo/das-toolkit,2026-08-28T12:55:29+00:00,
das-toolkit,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:29+00:00,not_published
das-toolkit,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:29+00:00,not_published
das-toolkit,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:29+00:00,not_published
das-toolkit,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:29+00:00,not_applicable
das-toolkit-filters,repo_stars,2,stars,,,https://api.github.com/repos/shbokijon/DAS-Processing-Toolkit,2026-08-28T12:55:31+00:00,
das-toolkit-filters,repo_forks,0,forks,,,https://api.github.com/repos/shbokijon/DAS-Processing-Toolkit,2026-08-28T12:55:31+00:00,
das-toolkit-filters,repo_contributors,2,contributors,,,https://api.github.com/repos/shbokijon/DAS-Processing-Toolkit,2026-08-28T12:55:31+00:00,
das-toolkit-filters,repo_releases,0,releases,,,https://api.github.com/repos/shbokijon/DAS-Processing-Toolkit,2026-08-28T12:55:31+00:00,
das-toolkit-filters,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:31+00:00,not_published
das-toolkit-filters,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:31+00:00,not_published
das-toolkit-filters,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:31+00:00,not_published
das-toolkit-filters,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:31+00:00,not_applicable
das-tools-eth,repo_stars,4,stars,,,https://api.github.com/repos/afichtner/DAS_Tools,2026-08-28T12:55:33+00:00,
das-tools-eth,repo_forks,0,forks,,,https://api.github.com/repos/afichtner/DAS_Tools,2026-08-28T12:55:33+00:00,
das-tools-eth,repo_contributors,1,contributors,,,https://api.github.com/repos/afichtner/DAS_Tools,2026-08-28T12:55:33+00:00,
das-tools-eth,repo_releases,0,releases,,,https://api.github.com/repos/afichtner/DAS_Tools,2026-08-28T12:55:33+00:00,
das-tools-eth,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:33+00:00,not_published
das-tools-eth,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:33+00:00,not_published
das-tools-eth,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:33+00:00,not_published
das-tools-eth,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:33+00:00,not_applicable
das-vessel-detection,repo_stars,6,stars,,,https://api.github.com/repos/UAH-PSI/das-vessel-detection,2026-08-28T12:55:35+00:00,
das-vessel-detection,repo_forks,1,forks,,,https://api.github.com/repos/UAH-PSI/das-vessel-detection,2026-08-28T12:55:35+00:00,
das-vessel-detection,repo_contributors,1,contributors,,,https://api.github.com/repos/UAH-PSI/das-vessel-detection,2026-08-28T12:55:35+00:00,
das-vessel-detection,repo_releases,0,releases,,,https://api.github.com/repos/UAH-PSI/das-vessel-detection,2026-08-28T12:55:35+00:00,
das-vessel-detection,pypi_downloads_30d,,downloads,,2026-08-28,https://pypistats.org/api/,2026-08-28T12:55:35+00:00,not_published
das-vessel-detection,pypi_downloads_180d,,downloads,,,https://pypistats.org/api/,2026-08-28T12:55:35+00:00,not_published
das-vessel-detection,conda_downloads_cumulative,,downloads,,2026-08-28,https://api.anaconda.org/,2026-08-28T12:55:35+00:00,not_published
das-vessel-detection,canonical_citations,,citations,,2026-08-28,https://api.openalex.org/,2026-08-28T12:55:35+00:00,not_applicable
das4whales,repo_stars,79,stars,,,https://api.github.com/repos/DAS4Whales/DAS4Whales,2026-08-28T12:55:37+00:00,
das4whales,repo_forks,21,forks,,,https://api.github.com/repos/DAS4Whales/DAS4Whales,2026-08-28T12:55:37+00:00,
das4whales,repo_contributors,4,contributors,,,https://api.github.com/repos/DAS4Whales/DAS4Whales,2026-08-28T12:55:37+00:00,
